Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2021-08-17,12:21,Tuesday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,,SRT,0
2021-08-17,11:17,Tuesday,DUNDAS WEST STATION,MUIR,10,14,E,BD,5035
2021-08-17,13:13,Tuesday,FINCH WEST STATION,PUMEL,0,0,,YU,0
2021-08-17,13:22,Tuesday,OLD MILL STATION,TUOS,4,8,E,BD,5002
2021-08-17,13:28,Tuesday,QUEEN'S PARK STATION,MUPAA,0,0,S,YU,5051
2021-08-17,14:01,Tuesday,YORK UNIVERSITY STATIO,EUDO,6,9,N,YU,5511
2021-08-17,14:26,Tuesday,SHEPPARD STATION,MUIS,0,0,S,YU,5566
2021-08-17,14:38,Tuesday,FINCH STATION,TUNIP,3,6,S,YU,5626
2021-08-17,14:57,Tuesday,FINCH STATION,EUNT,3,6,S,YU,5746
2021-08-17,15:25,Tuesday,SHEPPARD WEST STATION,EUAC,3,6,N,YU,5881
2021-08-17,16:13,Tuesday,FINCH STATION,SUO,3,6,S,YU,5872
2021-08-17,17:50,Tuesday,FINCH WEST STATION,PUMEL,0,0,,YU,8356
2021-08-17,17:51,Tuesday,ROYAL YORK STATION,TUSC,4,8,E,BD,5203
2021-08-17,18:04,Tuesday,BLOOR STATION,MUIRS,0,0,,YU,0
2021-08-17,18:28,Tuesday,WARDEN STATION,MUIS,0,0,,BD,0
2021-08-17,18:52,Tuesday,KIPLING STATION,MUIRS,0,0,,BD,0
2021-08-17,18:58,Tuesday,FINCH STATION,MUIS,0,0,,YU,0
2021-08-17,19:12,Tuesday,ROSEDALE STATION,TUO,14,19,N,YU,5466
2021-08-17,19:39,Tuesday,KIPLING STATION,MUIS,0,0,,BD,0
2021-08-17,20:12,Tuesday,NORTH YORK CTR STATION,SUPOL,21,26,N,YU,5681
2021-08-17,21:34,Tuesday,DUFFERIN STATION,SUDP,0,0,E,BD,5242
2021-08-17,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-08-17,22:47,Tuesday,BLOOR STATION,MUIS,0,0,,YU,0
2021-08-17,00:27,Tuesday,YORK MILLS STATION,MUIS,0,0,S,YU,5661
2021-08-17,01:20,Tuesday,WELLESLEY STATION,SUDP,9,16,N,YU,5786
2021-08-17,01:37,Tuesday,KENNEDY BD STATION,PUMEL,0,0,E,BD,0
2021-08-17,02:35,Tuesday,SHEPPARD-YONGE STATION,TUMVS,0,0,W,SHP,6141
2021-08-17,09:48,Tuesday,SHEPPARD-YONGE STATION,TUSC,0,0,W,SHP,6151
2021-08-17,12:39,Tuesday,BESSARION STATION,SUDP,0,0,,SHP,0
2021-08-17,16:20,Tuesday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6181
2021-08-17,16:25,Tuesday,BAYVIEW STATION,TUOS,3,8,E,SHP,6181
2021-08-17,16:38,Tuesday,LESLIE STATION,TUOS,0,0,W,SHP,6181
2021-08-18,05:52,Wednesday,ROSEDALE STATION,MUATC,5,0,S,YU,5446
2021-08-18,14:50,Wednesday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,,SRT,0
2021-08-18,06:03,Wednesday,BROADVIEW STATION,SUDP,0,0,W,BD,5177
2021-08-18,06:30,Wednesday,KEELE STATION,MUIS,0,0,,BD,0
2021-08-18,06:49,Wednesday,FINCH STATION,MUSC,0,0,S,YU,5596
2021-08-18,11:00,Wednesday,ROSEDALE STATION,MUSC,0,0,N,YU,5466
2021-08-18,11:17,Wednesday,ISLINGTON STATION,PUSTS,4,8,E,BD,5299
2021-08-18,11:25,Wednesday,COXWELL STATION,PUSTC,6,10,W,BD,5022
2021-08-18,11:27,Wednesday,YONGE BD STATION,EUTR,44,48,E,BD,5352
2021-08-18,11:29,Wednesday,BLOOR STATION,MUO,0,0,N,YU,5591
2021-08-18,12:14,Wednesday,DUFFERIN STATION,SUDP,4,7,W,BD,5330
2021-08-18,12:58,Wednesday,WARDEN STATION,MUIRS,0,0,,BD,0
2021-08-18,13:12,Wednesday,KENNEDY BD STATION,MUIR,4,8,W,BD,5040
2021-08-18,13:45,Wednesday,DUFFERIN STATION,MUPAA,0,0,E,BD,5045
2021-08-18,14:03,Wednesday,ST GEORGE BD STATION,MUIS,0,0,,BD,0
2021-08-18,14:10,Wednesday,BLOOR STATION,MUIS,0,0,N,YU,0
2021-08-18,14:34,Wednesday,SHEPPARD WEST STATION,MUO,0,0,,YU,0
2021-08-18,16:13,Wednesday,KENNEDY BD STATION,TUMVS,0,0,,BD,5196
2021-08-18,17:05,Wednesday,ROYAL YORK STATION,PUMST,0,0,E,BD,0
2021-08-18,17:22,Wednesday,FINCH STATION,PUMEL,0,0,,YU,0
2021-08-18,17:47,Wednesday,DUNDAS WEST STATION,SUDP,0,0,W,BD,5191
2021-08-18,18:08,Wednesday,FINCH STATION,MUIS,0,0,,YU,0
2021-08-18,19:35,Wednesday,KENNEDY BD STATION,MUI,7,14,,BD,5242
2021-08-18,20:44,Wednesday,BROADVIEW STATION,EUNT,4,11,W,BD,5002
2021-08-18,21:05,Wednesday,PAPE STATION,MUIS,0,0,,BD,0
2021-08-18,21:11,Wednesday,HIGHWAY 407 STATION,EUDO,4,11,N,YU,5511
2021-08-18,21:16,Wednesday,ST GEORGE BD STATION,MUIS,0,0,S,YU,0
2021-08-18,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU / BD,0
2021-08-18,23:22,Wednesday,SPADINA BD STATION,SUO,0,0,E,BD,5161
2021-08-18,23:30,Wednesday,SHEPPARD WEST STATION,MUO,0,0,,YU,0
2021-08-18,23:36,Wednesday,FINCH STATION,PUMEL,0,0,,YU,0
2021-08-18,00:10,Wednesday,PIONEER VILLAGE STATIO,SUDP,0,0,N,YU,5761
2021-08-18,00:38,Wednesday,SHEPPARD WEST STATION,PUTWZ,4,11,S,YU,5766
2021-08-18,01:53,Wednesday,KIPLING STATION,SUDP,0,0,,BD,0
2021-08-18,05:25,Wednesday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6146
2021-08-18,06:31,Wednesday,DON MILLS STATION,EUNT,5,10,W,SHP,6151
2021-08-19,05:51,Thursday,MAIN STREET STATION,SUDP,0,0,,BD,0
2021-08-19,06:00,Thursday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0
2021-08-19,10:17,Thursday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,,SRT,0
2021-08-19,06:00,Thursday,TORONTO TRANSIT COMMIS,MUO,0,0,,BD,0
2021-08-19,06:51,Thursday,WOODBINE STATION,MUIS,0,0,,BD,0
2021-08-19,08:38,Thursday,DUFFERIN STATION,MUPAA,0,0,W,BD,5069
2021-08-19,09:25,Thursday,PIONEER VILLAGE STATIO,MUIS,0,0,N,YU,5541
2021-08-19,10:57,Thursday,DAVISVILLE STATION,PUMEL,0,0,,YU,0
2021-08-19,11:46,Thursday,BAY STATION,MUNCA,0,0,,BD,0
2021-08-19,12:03,Thursday,KENNEDY BD STATION,EUAC,4,8,W,BD,5227
2021-08-19,12:18,Thursday,FINCH WEST STATION,MUO,0,0,,YU,0
2021-08-19,12:40,Thursday,BLOOR STATION,MUO,0,0,S,YU,0
2021-08-19,13:02,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0
2021-08-19,13:10,Thursday,VAUGHAN MC STATION,MUATC,16,20,N,YU,5636
2021-08-19,13:15,Thursday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0
2021-08-19,13:43,Thursday,BATHURST STATION,MUPAA,0,0,W,BD,5115
2021-08-19,14:21,Thursday,WELLESLEY STATION,MUIRS,0,0,N,YU,5906
2021-08-19,16:33,Thursday,FINCH STATION,MUATC,3,6,S,YU,6066
2021-08-19,16:56,Thursday,KENNEDY BD STATION,MUIE,4,8,E,BD,5196
2021-08-19,17:48,Thursday,RUNNYMEDE STATION,MUIS,0,0,,BD,0
2021-08-19,18:00,Thursday,EGLINTON STATION,MUNCA,0,0,,YU,0
2021-08-19,19:47,Thursday,OSSINGTON STATION,PUSO,5,12,E,BD,5220
2021-08-19,19:53,Thursday,ROYAL YORK STATION,TUOS,0,0,W,BD,5029
2021-08-19,20:24,Thursday,COXWELL STATION,TUSUP,4,8,E,BD,5346
2021-08-19,20:36,Thursday,FINCH STATION,MUPAA,0,0,S,YU,5756
2021-08-19,21:28,Thursday,EGLINTON STATION,SUDP,0,0,N,YU,5606
2021-08-19,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-08-19,22:20,Thursday,ST CLAIR STATION,EUTM,7,14,N,YU,6006
2021-08-19,23:22,Thursday,ST GEORGE BD STATION,SUAE,18,25,W,BD,5132
2021-08-19,00:23,Thursday,VICTORIA PARK STATION,SUAP,6,13,W,BD,5029
2021-08-19,05:05,Thursday,DON MILLS STATION,MUNCA,0,0,,SHP,0
2021-08-19,06:00,Thursday,TORONTO TRANSIT COMMIS,MUO,0,0,,SHP,0
2021-08-20,06:11,Friday,SCARBORUOGH RAPID TRAN,MRWEA,0,0,,SRT,0
2021-08-20,02:12,Friday,ST CLAIR WEST STATION,MUIS,0,0,,YU,0
2021-08-20,06:02,Friday,BLOOR STATION,PUTO,3,6,S,YU,5751
2021-08-20,07:46,Friday,MCCOWAN STATION,PRO,9,14,S,SRT,3016
2021-08-20,06:07,Friday,BLOOR STATION,PUTO,3,6,S,YU,5611
2021-08-20,12:07,Friday,MIDLAND STATION,PRO,6,13,N,SRT,3003
2021-08-20,06:08,Friday,CASTLE FRANK STATION,SUAE,0,0,,BD,0
2021-08-20,15:02,Friday,MIDLAND STATION,PREL,0,0,,SRT,0
2021-08-20,06:15,Friday,COLLEGE STATION,TUO,5,8,S,YU,5611
2021-08-20,15:28,Friday,MCCOWAN STATION,MRPAA,0,0,S,SRT,3013
2021-08-20,19:43,Friday,MCCOWAN STATION,PRO,17,23,W,SRT,3016
2021-08-20,06:31,Friday,UNION STATION,MUO,4,7,,YU,5611
2021-08-20,06:45,Friday,LAWRENCE STATION,MUI,6,9,S,YU,5641
2021-08-20,07:03,Friday,WILSON STATION,EUNT,3,6,S,YU,5621
2021-08-20,07:17,Friday,CHESTER STATION,SUDP,0,0,E,BD,5330
2021-08-20,07:55,Friday,FINCH STATION,PUMEL,0,0,,YU,5465
2021-08-20,08:04,Friday,FINCH STATION,SUDP,0,0,,YU,0
2021-08-20,09:03,Friday,KIPLING STATION,TUMVS,0,0,W,BD,5031
2021-08-20,09:30,Friday,EGLINTON STATION,PUTDN,7,10,N,YU,5936
2021-08-20,09:55,Friday,QUEEN STATION,MUPAA,0,0,N,YU,5846
2021-08-20,11:22,Friday,KIPLING STATION,MUO,4,8,E,BD,5066
2021-08-20,11:40,Friday,OLD MILL STATION,PUSNT,4,8,E,BD,5137
2021-08-20,11:48,Friday,HIGH PARK STATION,TUO,4,8,E,BD,5137
2021-08-20,11:53,Friday,JANE STATION,MUSC,0,0,E,BD,5282
2021-08-20,12:49,Friday,SHEPPARD STATION,SUEAS,10,13,S,YU,5406
2021-08-20,12:53,Friday,DUPONT STATION,EUDO,5,8,N,YU,5486
2021-08-20,13:14,Friday,GREENWOOD YARD,PUMO,0,0,,BD,0
2021-08-20,13:53,Friday,FINCH STATION,MUNOA,3,6,S,YU,0
2021-08-20,14:04,Friday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0
2021-08-20,14:23,Friday,EGLINTON STATION,EUTL,3,6,S,YU,5476
2021-08-20,14:33,Friday,LANSDOWNE STATION,MUPAA,0,0,E,BD,5116
2021-08-20,14:52,Friday,SHERBOURNE STATION,MUIS,0,0,E,BD,5231
2021-08-20,15:27,Friday,YONGE BD STATION,EUBK,17,21,W,BD,5031
2021-08-20,16:00,Friday,PAPE STATION,SUO,11,15,E,BD,5336
2021-08-20,16:38,Friday,CHRISTIE STATION,SUO,0,0,E,BD,5116
2021-08-20,16:58,Friday,ST CLAIR STATION,MUSC,0,0,S,YU,6026
2021-08-20,18:16,Friday,UNION STATION,SUAP,0,0,,YU,0
2021-08-20,18:58,Friday,CASTLE FRANK STATION,SUUT,7,11,W,BD,5359
2021-08-20,19:29,Friday,KENNEDY BD STATION,PUSTC,7,14,W,BD,5002
2021-08-20,21:30,Friday,GREENWOOD AND DANFORTH,PUMO,0,0,,BD,5245
2021-08-20,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-08-20,22:55,Friday,ROSEDALE STATION,MUIRS,0,0,N,YU,5806
2021-08-20,22:59,Friday,NORTH YORK CTR STATION,SUDP,0,0,,YU,0
2021-08-20,23:03,Friday,ROSEDALE STATION,MUPAA,3,10,N,YU,5401
2021-08-20,23:39,Friday,BLOOR VIADUCT,SUO,28,35,W,BD,5236
2021-08-20,00:32,Friday,CHESTER STATION,MUSAN,7,14,E,BD,5231
2021-08-20,00:39,Friday,WARDEN STATION,SUDP,6,13,E,BD,5134
2021-08-20,01:12,Friday,DUNDAS STATION,MUIRS,0,0,N,YU,0
2021-08-20,01:16,Friday,GLENCAIRN STATION,MUPR1,59,66,N,YU,5426
2021-08-20,01:45,Friday,BAY STATION,SUDP,0,0,,BD,0
2021-08-20,01:58,Friday,SHEPPARD WEST STATION,SUDP,0,0,N,YU,5681
2021-08-21,02:09,Saturday,FINCH STATION,SUDP,0,0,,YU,0
2021-08-21,06:00,Saturday,KENNEDY TO MCCOWAN,MRO,0,0,,SRT,0
2021-08-21,02:20,Saturday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2021-08-21,05:22,Saturday,CHESTER STATION,MUNCA,0,0,,BD,0
2021-08-21,05:45,Saturday,ST ANDREW STATION,MUNCA,0,0,,YU,0
2021-08-21,06:19,Saturday,YORKDALE STATION,PUMST,0,0,,YU,0
2021-08-21,06:56,Saturday,GREENWOOD STATION,MUSC,0,0,W,BD,5255
2021-08-21,07:05,Saturday,ROSEDALE STATION,MUSC,0,0,N,YU,5466
2021-08-21,07:24,Saturday,QUEEN STATION,SUAE,0,0,,YU,0
2021-08-21,08:09,Saturday,LANSDOWNE STATION,SUDP,0,0,W,BD,5300
2021-08-21,09:15,Saturday,LAWRENCE STATION,TUOS,0,0,S,YU,5431
2021-08-21,10:06,Saturday,EGLINTON STATION,EUYRD,4,8,N,YU,5391
2021-08-21,10:47,Saturday,LANSDOWNE STATION,SUDP,3,7,W,BD,5049
2021-08-21,11:27,Saturday,SUMMERHILL STATION,TUOS,0,0,N,YU,5686
2021-08-21,12:09,Saturday,EGLINTON STATION,TUOS,0,0,S,YU,5596
2021-08-21,12:22,Saturday,COXWELL STATION,MUIS,0,0,,BD,0
2021-08-21,13:37,Saturday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,0
2021-08-21,14:18,Saturday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2021-08-21,15:18,Saturday,ISLINGTON STATION,SUO,0,0,W,BD,0
2021-08-21,15:44,Saturday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,0
2021-08-21,17:29,Saturday,YORK MILLS STATION,SUDP,0,0,N,YU,6106
2021-08-21,17:57,Saturday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,0
2021-08-21,18:44,Saturday,LANSDOWNE STATION,MUIS,0,0,,BD,0
2021-08-21,19:05,Saturday,VAUGHAN MC STATION,TUNIP,5,10,S,YU,5481
2021-08-21,19:33,Saturday,KENNEDY BD STATION,PUSTS,0,0,E,BD,5232
2021-08-21,19:46,Saturday,VICTORIA PARK STATION,TUO,4,11,W,BD,5164
2021-08-21,20:58,Saturday,ROSEDALE STATION,SUUT,0,0,N,YU,5526
2021-08-21,21:02,Saturday,SUMMERHILL STATION,MUPAA,0,0,N,YU,5526
2021-08-21,21:34,Saturday,BLOOR STATION,MUO,0,0,N,YU,6111
2021-08-21,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-08-21,23:00,Saturday,KING TO EGLINTON STATO,MUO,0,0,,YU,0
2021-08-21,01:47,Saturday,KING STATION,SUDP,15,0,N,YU,5686
2021-08-22,07:30,Sunday,RUNNYMEDE STATION,MUNCA,0,0,,BD,0
2021-08-22,10:01,Sunday,SCARBOROUGH RAPID TRAN,MRO,0,0,,SRT,0
2021-08-22,08:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU,0
2021-08-22,08:20,Sunday,SHEPPARD STATION,TUMVS,4,9,S,YU,5576
2021-08-22,08:57,Sunday,ST GEORGE YUS STATION,MUTO,3,6,S,YU,5656
2021-08-22,09:09,Sunday,VAUGHAN MC STATION,PUOPO,6,12,S,YU,5676
2021-08-22,09:24,Sunday,PIONEER VILLAGE STATIO,PUOPO,5,9,S,YU,6066
2021-08-22,09:31,Sunday,YORK UNIVERSITY STATIO,PUOPO,4,8,S,YU,6066
2021-08-22,12:52,Sunday,DOWNSVIEW PARK STATION,PUOPO,0,0,S,YU,5466
2021-08-22,12:57,Sunday,DOWNSVIEW PARK STATION,PUOPO,6,11,N,YU,5446
2021-08-22,13:15,Sunday,DOWNSVIEW PARK STATION,PUOPO,0,0,N,YU,6081
2021-08-22,13:17,Sunday,DOWNSVIEW PARK STATION,PUOPO,0,0,N,YU,5806
2021-08-22,13:44,Sunday,SHEPPARD STATION,TUSC,0,0,N,YU,5571
2021-08-22,13:50,Sunday,LAWRENCE WEST STATION,MUIRS,0,0,,YU,0
2021-08-22,14:01,Sunday,VAUGHAN MC STATION,TUO,5,10,S,YU,5731
2021-08-22,15:23,Sunday,SHERBOURNE STATION,MUI,8,13,E,BD,5018
2021-08-22,15:39,Sunday,SHERBOURNE STATION,MUPAA,3,8,E,BD,5206
2021-08-22,15:54,Sunday,QUEEN STATION,PUMEL,0,0,S,YU,0
2021-08-22,16:00,Sunday,HIGHWAY 407 STATION,PUOPO,0,0,S,YU,5736
2021-08-22,16:27,Sunday,BROADVIEW STATION,MUPAA,4,9,W,BD,5100
2021-08-22,17:06,Sunday,NORTH YORK CTR STATION,MUNCA,0,0,,YU,0
2021-08-22,17:57,Sunday,NORTH YORK CTR STATION,MUPAA,3,8,S,YU,5576
2021-08-22,18:00,Sunday,HIGHWAY 407 STATION,PUOPO,4,9,S,YU,5491
2021-08-22,18:21,Sunday,YONGE BD STATION,MUPR1,124,128,W,BD,5228
2021-08-22,18:58,Sunday,BLOOR STATION,MUO,120,127,N,YU,5766
2021-08-22,19:16,Sunday,GLENCAIRN STATION,SUUT,0,0,S,YU,5441
2021-08-22,21:26,Sunday,MUSEUM STATION,MUPAA,4,11,N,YU,5996
2021-08-22,21:39,Sunday,HIGHWAY 407 STATION,PUOPO,3,10,S,YU,5491
2021-08-22,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-08-22,22:13,Sunday,HIGHWAY 407 STATION,PUOPO,3,10,S,YU,5991
2021-08-22,22:39,Sunday,SHEPPARD STATION,PUMEL,0,0,,YU,0
2021-08-22,22:44,Sunday,FINCH STATION,TUSUP,4,11,S,YU,6096
2021-08-22,23:28,Sunday,HIGHWAY 407 STATION,PUOPO,0,0,S,YU,5491
2021-08-22,23:34,Sunday,WILSON STATION,SUDP,0,0,S,YU,0
2021-08-22,00:00,Sunday,BLOOR STATION,EUDO,4,7,S,YU,5651
2021-08-22,01:15,Sunday,HIGHWAY 407 STATION,PUOPO,0,0,S,YU,5491
2021-08-22,01:20,Sunday,YORKDALE STATION,PUOPO,13,20,N,YU,5996
2021-08-22,01:28,Sunday,WILSON STATION,MUIS,0,0,,YU,0
2021-08-22,01:39,Sunday,ST GEORGE YUS STATION,TUSUP,9,16,S,YU,5811
2021-08-22,11:24,Sunday,DON MILLS STATION,TUMVS,0,0,E,SHP,6191
2021-08-23,05:40,Monday,PIONEER VILLAGE STATIO,MUATC,0,0,N,YU,5801
2021-08-23,09:21,Monday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,,SRT,0
2021-08-23,06:01,Monday,FINCH STATION,EUAC,3,6,N,YU,6136
2021-08-23,23:00,Monday,SCARBOROUGH RAPID TRAN,MRO,0,0,B,SRT,0
2021-08-23,06:10,Monday,WILSON STATION,PUATC,0,0,S,YU,5801
2021-08-23,06:10,Monday,VAUGHAN MC STATION,EUDO,3,6,S,YU,5836
2021-08-23,06:14,Monday,DUFFERIN STATION,PUTD,4,9,E,BD,5170
2021-08-23,06:15,Monday,FINCH WEST STATION,PUATC,0,0,S,YU,6116
2021-08-23,06:18,Monday,VAUGHAN MC STATION,PUATC,0,0,N,YU,5476
2021-08-23,06:19,Monday,GLENCAIRN STATION,PUATC,0,0,N,YU,6096
2021-08-23,06:21,Monday,OLD MILL STATION,TUMVS,0,0,W,BD,5002
2021-08-23,06:24,Monday,ROSEDALE STATION,MUATC,7,10,S,YU,5561
2021-08-23,06:25,Monday,SHEPPARD WEST STATION,EUYRD,3,6,N,YU,5996
2021-08-23,06:30,Monday,FINCH STATION,TUSC,0,0,S,YU,5796
2021-08-23,06:35,Monday,WILSON STATION,PUATC,0,0,S,YU,5586
2021-08-23,06:39,Monday,EGLINTON WEST STATION,EUDO,0,0,S,YU,5836
2021-08-23,06:48,Monday,FINCH WEST STATION,PUATC,0,0,N,YU,6056
2021-08-23,07:02,Monday,DOWNSVIEW PARK STATION,MUATC,6,9,N,YU,6101
2021-08-23,07:05,Monday,ST CLAIR WEST STATION,PUATC,0,0,N,YU,5431
2021-08-23,07:08,Monday,GLENCAIRN STATION,PUATC,0,0,N,YU,6136
2021-08-23,07:12,Monday,SHEPPARD WEST STATION,PUATC,0,0,N,YU,5636
2021-08-23,07:14,Monday,ST GEORGE YUS STATION,PUATC,0,0,S,YU,5931
2021-08-23,07:16,Monday,PIONEER VILLAGE STATIO,MUATC,3,6,N,YU,6101
2021-08-23,07:26,Monday,DOWNSVIEW PARK STATION,PUATC,0,0,N,YU,5611
2021-08-23,07:31,Monday,YORK UNIVERSITY STATIO,PUATC,0,0,S,YU,6106
2021-08-23,07:45,Monday,HIGHWAY 407 STATION,PUATC,0,0,S,YU,5436
2021-08-23,07:50,Monday,YORKDALE STATION,PUATC,0,0,S,YU,5671
2021-08-23,07:54,Monday,DOWNSVIEW PARK STATION,MUATC,4,7,S,YU,5436
2021-08-23,07:57,Monday,ST GEORGE YUS STATION,PUATC,0,0,S,YU,5481
2021-08-23,08:05,Monday,YORKDALE STATION,PUATC,0,0,S,YU,5436
2021-08-23,08:07,Monday,FINCH WEST STATION,PUATC,0,0,S,YU,5596
2021-08-23,08:12,Monday,EGLINTON WEST STATION,PUATC,0,0,S,YU,5436
2021-08-23,08:12,Monday,YORK UNIVERSITY STATIO,PUATC,0,0,S,YU,5696
2021-08-23,08:18,Monday,YORKDALE STATION,PUATC,0,0,S,YU,5596
2021-08-23,08:19,Monday,DUPONT STATION,PUATC,0,0,S,YU,5616
2021-08-23,08:26,Monday,YORKDALE STATION,PUATC,0,0,S,YU,5696
2021-08-23,08:31,Monday,GLENCAIRN STATION,PUATC,0,0,N,YU,5476
2021-08-23,08:33,Monday,ST GEORGE YUS STATION,PUATC,3,6,N,YU,5816
2021-08-23,08:40,Monday,SHEPPARD WEST STATION,MUATC,0,0,N,YU,5476
2021-08-23,08:51,Monday,ROYAL YORK STATION,SUDP,10,14,E,BD,5082
2021-08-23,08:52,Monday,VAUGHAN MC STATION,PUATC,4,7,S,YU,5746
2021-08-23,10:09,Monday,CHRISTIE STATION,MUNCA,0,0,,BD,0
2021-08-23,10:19,Monday,ISLINGTON STATION,PUMEL,0,0,,BD,0
2021-08-23,10:53,Monday,WILSON STATION,PUMEL,0,0,,YU,0
2021-08-23,12:09,Monday,LAWRENCE STATION,SUDP,6,9,N,YU,5746
2021-08-23,12:29,Monday,SHEPPARD STATION,PUSTS,0,0,N,YU,5606
2021-08-23,12:40,Monday,KIPLING STATION,TUKEY,4,8,E,BD,5154
2021-08-23,13:21,Monday,KING STATION,SUO,8,11,S,YU,5711
2021-08-23,13:40,Monday,LAWRENCE STATION,EUSC,0,0,N,YU,6081
2021-08-23,13:48,Monday,CHESTER STATION,TUMVS,3,7,E,BD,5096
2021-08-23,13:57,Monday,KENNEDY BD STATION,SUO,4,8,E,BD,5002
2021-08-23,14:33,Monday,BLOOR STATION,SUDP,0,0,N,YU,5746
2021-08-23,14:50,Monday,SPADINA YUS STATION,MUPAA,4,7,S,YU,5766
2021-08-23,15:07,Monday,VAUGHAN MC STATION,MUCL,3,6,S,YU,5631
2021-08-23,15:38,Monday,WILSON STATION,MUIE,0,0,,YU,0
2021-08-23,15:49,Monday,WELLESLEY STATION,MUIS,0,0,,YU,0
2021-08-23,15:57,Monday,HIGH PARK STATION,SUAE,0,0,,BD,0
2021-08-23,17:01,Monday,WILSON STATION,MUPAA,0,0,S,YU,5471
2021-08-23,17:48,Monday,ISLINGTON STATION,MUNCA,0,0,,BD,0
2021-08-23,17:54,Monday,LAWRENCE STATION,MUSAN,3,6,S,YU,5646
2021-08-23,18:19,Monday,VAUGHAN MC STATION,MUTO,3,6,S,YU,5826
2021-08-23,18:23,Monday,WARDEN STATION,SUDP,4,8,W,BD,5153
2021-08-23,18:26,Monday,VICTORIA PARK STATION,MUPAA,0,0,E,BD,5021
2021-08-23,18:45,Monday,CASTLE FRANK STATION,SUAP,15,19,W,BD,5153
2021-08-23,20:44,Monday,SHERBOURNE STATION,SUAE,0,0,,BD,0
2021-08-23,21:53,Monday,ST GEORGE BD STATION,MUSC,0,0,W,BD,5277
2021-08-23,22:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-08-23,00:43,Monday,FINCH STATION,SUDP,7,14,S,YU,5381
2021-08-23,00:57,Monday,SHEPPARD STATION,PUSTS,7,14,N,YU,5746
2021-08-23,20:41,Monday,LESLIE STATION,MUIS,0,0,,SHP,0
2021-08-24,02:08,Tuesday,FINCH STATION,MUIS,0,0,,YU,0
2021-08-24,10:05,Tuesday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,,SRT,0
2021-08-24,05:35,Tuesday,KEELE STATION,MUIRS,0,0,,BD,0
2021-08-24,15:17,Tuesday,MIDLAND STATION,MRUIR,3,8,N,SRT,3013
2021-08-24,20:15,Tuesday,SCARBOROUGH CTR STATIO,SRDP,0,0,,SRT,0
2021-08-24,05:41,Tuesday,WILSON STATION,TUNIP,4,8,S,YU,5886
2021-08-24,05:57,Tuesday,KIPLING STATION,EUAC,5,10,E,BD,5357
2021-08-24,23:00,Tuesday,SCARBOROUGH RAPID TRAN,MRO,0,0,,SRT,0
2021-08-24,06:50,Tuesday,YORK MILLS STATION,TUSC,0,0,N,YU,5786
2021-08-24,07:12,Tuesday,UNION STATION,PUMEL,0,0,,YU,0
2021-08-24,07:59,Tuesday,KIPLING STATION,PUSCR,4,8,E,BD,5236
2021-08-24,08:47,Tuesday,EGLINTON STATION,MUIS,0,0,,YU,0
2021-08-24,08:54,Tuesday,EGLINTON STATION,MUPAA,0,0,S,YU,5711
2021-08-24,09:17,Tuesday,MAIN STREET STATION,SUDP,4,8,E,BD,5255
2021-08-24,09:43,Tuesday,HIGHWAY 407 STATION,MUATC,3,6,S,YU,5541
2021-08-24,11:04,Tuesday,KENNEDY BD STATION,EUBO,4,8,W,BD,5371
2021-08-24,11:21,Tuesday,KENNEDY BD STATION,PUMST,0,0,,BD,0
2021-08-24,13:21,Tuesday,PAPE STATION,PUSRA,4,8,E,BD,5236
2021-08-24,13:35,Tuesday,COXWELL STATION,SUDP,0,0,,BD,0
2021-08-24,13:45,Tuesday,JANE STATION,MUSC,0,0,E,BD,5106
2021-08-24,13:50,Tuesday,OLD MILL STATION,PUSTS,0,0,E,BD,5255
2021-08-24,13:58,Tuesday,KEELE STATION,TUO,4,8,E,BD,5255
