Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2021-04-17,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-18,00:25,Sunday,FINCH STATION,MUIS,0,0,,YU,0
2021-04-18,00:53,Sunday,CHRISTIE STATION,TUMVS,0,0,E,BD,5053
2021-04-18,01:02,Sunday,UNION STATION,MUPAA,0,0,N,YU,5896
2021-04-18,01:28,Sunday,KEELE STATION,PUSTS,3,7,E,BD,5174
2021-04-18,02:26,Sunday,FINCH STATION,MUI,0,0,,YU,0
2021-04-18,07:48,Sunday,DAVISVILLE STATION,TUSC,0,0,S,YU,5921
2021-04-18,08:00,Sunday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2021-04-18,08:05,Sunday,GREENWOOD PORTAL,MUDD,7,12,E,BD,5059
2021-04-18,08:23,Sunday,BROADVIEW STATION,SUDP,0,0,W,BD,5281
2021-04-18,08:23,Sunday,YONGE BD STATION,PUMST,0,0,,BD,0
2021-04-18,08:26,Sunday,DONLANDS STATION,EUCD,4,9,W,BD,5114
2021-04-18,08:27,Sunday,GREENWOOD STATION,EUCD,4,7,E,BD,5371
2021-04-18,09:19,Sunday,ST GEORGE YUS STATION,MUATC,3,8,S,YU,5881
2021-04-18,09:55,Sunday,SHEPPARD STATION,MUSC,0,0,N,YU,5926
2021-04-18,10:06,Sunday,MAIN STREET STATION,MUSC,0,0,W,BD,5081
2021-04-18,10:34,Sunday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5163
2021-04-18,11:09,Sunday,FINCH STATION,TUMVS,3,8,N,YU,5841
2021-04-18,11:47,Sunday,MAIN STREET STATION,EUSC,0,0,W,BD,5281
2021-04-18,12:13,Sunday,DAVISVILLE STATION,PUSTS,6,11,N,YU,5501
2021-04-18,12:17,Sunday,COLLEGE STATION,TUOS,3,8,S,YU,5961
2021-04-18,12:23,Sunday,COLLEGE STATION,TUOS,7,12,S,YU,5946
2021-04-18,13:09,Sunday,KING STATION,TUOS,6,11,N,YU,5986
2021-04-18,13:09,Sunday,LAWRENCE WEST STATION,MUPAA,0,0,N,YU,6096
2021-04-18,13:52,Sunday,ISLINGTON STATION,SUEAS,16,20,W,BD,5055
2021-04-18,14:42,Sunday,WARDEN STATION,MUIS,0,0,,BD,0
2021-04-18,14:43,Sunday,ST CLAIR STATION,SUDP,0,0,N,YU,5501
2021-04-18,14:51,Sunday,FINCH WEST STATION,MUPAA,7,12,N,YU,5661
2021-04-18,16:11,Sunday,FINCH STATION,SUDP,5,10,S,YU,5921
2021-04-18,16:15,Sunday,SHEPPARD STATION,MUSC,0,0,N,YU,5501
2021-04-18,16:22,Sunday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,5566
2021-04-18,17:43,Sunday,DUNDAS WEST STATION,MUIR,9,13,W,BD,5186
2021-04-18,18:16,Sunday,DONLANDS STATION,SUDP,6,10,E,BD,5330
2021-04-18,19:40,Sunday,KENNEDY BD STATION,MUI,4,8,E,BD,5033
2021-04-18,20:43,Sunday,WELLESLEY STATION,MUPAA,5,12,S,YU,5896
2021-04-18,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-18,22:38,Sunday,CHRISTIE STATION,SUO,0,0,E,BD,5165
2021-04-18,22:59,Sunday,YONGE BD STATION,MUDD,0,0,E,BD,5330
2021-04-18,23:20,Sunday,DUNDAS STATION,SUUT,0,0,N,YU,5986
2021-04-18,23:29,Sunday,ST GEORGE YUS STATION,SUO,0,0,S,YU,0
2021-04-19,02:00,Monday,SHEPPARD STATION,TUSC,0,0,S,YU,5846
2021-04-19,06:00,Monday,ST GEORGE YUS STATION,MUO,0,0,,YU,0
2021-04-19,06:07,Monday,MCCOWAN STATION,MRCL,5,10,S,SRT,3016
2021-04-19,07:11,Monday,KEELE STATION,PUSTS,4,8,E,BD,5110
2021-04-19,07:47,Monday,KENNEDY BD STATION,MUSAN,4,8,W,BD,5109
2021-04-19,07:47,Monday,SHEPPARD STATION,MUSC,4,8,N,YU,5501
2021-04-19,10:25,Monday,FINCH STATION,MUTO,3,7,N,YU,0
2021-04-19,10:33,Monday,ST ANDREW STATION,MUATC,5,9,S,YU,5946
2021-04-19,11:17,Monday,DUNDAS WEST STATION,PUTO,3,7,E,BD,5259
2021-04-19,11:20,Monday,DON MILLS STATION,TUMVS,0,0,E,SHP,6156
2021-04-19,11:48,Monday,COXWELL STATION,TUNIP,4,8,W,BD,5306
2021-04-19,13:41,Monday,BLOOR STATION,SUAE,15,19,S,YU,5846
2021-04-19,13:43,Monday,YONGE BD STATION,SUDP,13,17,W,BD,5114
2021-04-19,15:21,Monday,ST GEORGE YUS STATION,SUAP,0,0,,YU,0
2021-04-19,15:39,Monday,GREENWOOD STATION,MUTO,0,0,E,BD,5108
2021-04-19,15:43,Monday,KIPLING STATION,MUTO,4,8,E,BD,5090
2021-04-19,16:03,Monday,KENNEDY BD STATION,MUTO,4,8,W,BD,5157
2021-04-19,16:49,Monday,PAPE STATION,SUO,0,0,,BD,0
2021-04-19,18:13,Monday,YORK MILLS STATION,SUDP,0,0,S,YU,6011
2021-04-19,18:24,Monday,KING STATION,MUIRS,0,0,S,YU,0
2021-04-19,18:35,Monday,BATHURST STATION,MUPAA,3,7,W,BD,5084
2021-04-19,18:48,Monday,KENNEDY BD STATION,MUD,4,8,W,BD,5055
2021-04-19,18:54,Monday,ST ANDREW STATION,MUPAA,0,0,S,YU,5856
2021-04-19,19:07,Monday,WILSON STATION,SUUT,0,0,S,YU,5586
2021-04-19,19:49,Monday,KENNEDY BD STATION,SUO,0,0,E,BD,0
2021-04-19,20:38,Monday,DAVISVILLE STATION,SUDP,0,0,S,YU,5961
2021-04-19,20:45,Monday,SUMMERHILL STATION,SUDP,5,12,S,YU,5961
2021-04-19,20:49,Monday,DUNDAS WEST STATION,SUPOL,3,10,W,BD,5257
2021-04-19,20:57,Monday,ROSEDALE STATION,MUPAA,0,0,N,YU,5506
2021-04-19,21:01,Monday,ROSEDALE STATION,MUPAA,3,10,N,YU,5461
2021-04-19,21:05,Monday,QUEEN STATION,MUIS,0,0,,YU,0
2021-04-19,22:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-19,23:00,Monday,SHEPPARD WEST TO LAWRE,MUO,0,0,,,0
2021-04-19,23:24,Monday,ST CLAIR STATION,MUIS,0,0,,YU,0
2021-04-19,23:30,Monday,GREENWOOD STATION,SUDP,0,0,,BD,0
2021-04-19,23:50,Monday,KIPLING STATION,EUVA,7,14,W,BD,5064
2021-04-20,01:52,Tuesday,KIPLING TO ISLINGTON,SUEAS,12,19,W,BD,5230
2021-04-20,02:21,Tuesday,FINCH STATION,MUIS,0,0,,YU,0
2021-04-20,04:46,Tuesday,EGLINTON STATION,PUTOE,0,0,S,YU,0
2021-04-20,04:51,Tuesday,OSGOODE STATION,PUTWZ,0,0,N,YU,0
2021-04-20,05:41,Tuesday,LAWRENCE STATION,PUSTS,0,0,S,YU,5851
2021-04-20,06:00,Tuesday,ST GEORGE YUS STATION,MUO,0,0,,YU,0
2021-04-20,06:40,Tuesday,ST GEORGE YUS STATION,EUPI,5,10,N,YU,5576
2021-04-20,07:10,Tuesday,BLOOR STATION,MUIS,0,0,,YU,0
2021-04-20,08:15,Tuesday,YONGE BD STATION,MUDD,4,8,W,BD,5228
2021-04-20,08:53,Tuesday,SHEPPARD STATION,MUSC,0,0,N,YU,5906
2021-04-20,09:07,Tuesday,WELLESLEY STATION,MUPLC,4,8,N,YU,5911
2021-04-20,09:56,Tuesday,KIPLING STATION,EUNT,4,8,E,BD,5186
2021-04-20,10:13,Tuesday,ROSEDALE STATION,MUATC,4,8,S,YU,5826
2021-04-20,10:42,Tuesday,MCCOWAN STATION,MRSAN,5,10,S,SRT,3012
2021-04-20,10:46,Tuesday,CHRISTIE STATION,SUAP,0,0,,BD,0
2021-04-20,11:11,Tuesday,KIPLING STATION,SUDP,4,8,E,BD,5325
2021-04-20,11:28,Tuesday,KIPLING STATION,SUDP,4,8,E,BD,5069
2021-04-20,11:33,Tuesday,WILSON STATION,SUDP,5,10,S,YU,5591
2021-04-20,11:50,Tuesday,DON MILLS STATION,MUIE,0,0,W,SHP,6181
2021-04-20,12:01,Tuesday,FINCH STATION,MUPAA,0,0,N,YU,5456
2021-04-20,12:28,Tuesday,FINCH STATION,TUO,3,6,S,YU,5406
2021-04-20,12:34,Tuesday,FINCH STATION,TUNIP,4,8,S,YU,6111
2021-04-20,12:39,Tuesday,SHEPPARD STATION,MUSC,0,0,N,YU,5976
2021-04-20,12:44,Tuesday,ST ANDREW STATION,PUMEL,0,0,,YU,0
2021-04-20,12:54,Tuesday,ROSEDALE STATION,MUATC,4,8,S,YU,5401
2021-04-20,13:37,Tuesday,YORK MILLS STATION,TUOS,4,7,S,YU,5506
2021-04-20,13:43,Tuesday,WILSON STATION,MUPAA,0,0,N,YU,5776
2021-04-20,13:56,Tuesday,WARDEN STATION,SUDP,4,8,W,BD,5156
2021-04-20,15:17,Tuesday,PAPE STATION,MUIRS,0,0,,BD,0
2021-04-20,16:04,Tuesday,SCARBOROUGH CTR STATIO,ERDO,4,9,S,SRT,3012
2021-04-20,16:45,Tuesday,KENNEDY BD STATION,EUBO,4,8,E,BD,5102
2021-04-20,16:49,Tuesday,DUNDAS STATION,MUPAA,4,7,N,YU,5911
2021-04-20,17:07,Tuesday,KIPLING STATION,MUPAA,4,8,E,BD,5291
2021-04-20,17:48,Tuesday,LAWRENCE STATION,PUSTS,3,7,S,YU,5901
2021-04-20,17:48,Tuesday,ROSEDALE STATION,SUDP,3,7,N,YU,5821
2021-04-20,18:14,Tuesday,GREENWOOD YARD,MUIE,0,0,,BD,0
2021-04-20,18:18,Tuesday,SPADINA YUS STATION,PUMEL,0,0,N,YU,0
2021-04-20,18:21,Tuesday,ST CLAIR WEST STATION,SUUT,14,19,S,YU,5421
2021-04-20,18:34,Tuesday,KIPLING STATION,EUNT,4,8,E,BD,5066
2021-04-20,19:07,Tuesday,UNION TO ST ANDREW,SUDP,3,8,N,YU,5916
2021-04-20,19:09,Tuesday,SUMMERHILL STATION,SUDP,0,0,S,YU,5901
2021-04-20,19:53,Tuesday,HIGH PARK STATION,PUMO,0,0,,BD,0
2021-04-20,20:51,Tuesday,WARDEN STATION,MUIRS,0,0,,BD,0
2021-04-20,21:29,Tuesday,SPADINA BD STATION,MUIS,0,0,,BD,0
2021-04-20,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-20,23:00,Tuesday,SHEPPARD WEST TO LAWRE,MUO,0,0,,YU,0
2021-04-20,23:07,Tuesday,ST ANDREW STATION,MUI,11,18,S,YU,5466
2021-04-20,23:44,Tuesday,KENNEDY BD STATION,MUIR,7,14,E,BD,5231
2021-04-21,01:24,Wednesday,ST ANDREW STATION,MUPAA,0,0,S,YU,5821
2021-04-21,01:35,Wednesday,COXWELL STATION,MUI,9,16,W,BD,5189
2021-04-21,01:50,Wednesday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2021-04-21,04:06,Wednesday,BROADVIEW STATION,PUMEL,0,0,,BD,0
2021-04-21,05:55,Wednesday,KEELE STATION,MUCL,5,10,W,BD,5257
2021-04-21,06:00,Wednesday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2021-04-21,06:22,Wednesday,FINCH STATION,MUTO,0,0,S,YU,5461
2021-04-21,06:33,Wednesday,ROSEDALE STATION,MUSC,0,0,N,YU,5986
2021-04-21,06:36,Wednesday,ST GEORGE BD STATION,MUDD,3,8,E,BD,5149
2021-04-21,06:54,Wednesday,BROADVIEW STATION,SUDP,0,0,W,BD,0
2021-04-21,08:34,Wednesday,LANSDOWNE STATION,SUO,6,10,E,BD,5291
2021-04-21,08:50,Wednesday,VICTORIA PARK STATION,SUO,4,8,W,BD,5257
2021-04-21,09:06,Wednesday,SHEPPARD STATION,MUSC,0,0,N,YU,5821
2021-04-21,09:19,Wednesday,SHEPPARD STATION,SUO,0,0,N,YU,5501
2021-04-21,09:30,Wednesday,FINCH STATION,MUSAN,4,8,S,YU,5506
2021-04-21,09:42,Wednesday,COLLEGE STATION,MUPAA,0,0,S,YU,6111
2021-04-21,09:48,Wednesday,WOODBINE STATION,SUAE,0,0,,BD,0
2021-04-21,09:58,Wednesday,SPADINA YUS STATION,MUPAA,0,0,N,YU,5471
2021-04-21,10:21,Wednesday,MAIN STREET STATION,MUPAA,0,0,W,BD,5102
2021-04-21,12:14,Wednesday,BLOOR STATION,SUDP,3,7,S,YU,5456
2021-04-21,14:28,Wednesday,DONLANDS STATION,MUIS,0,0,,BD,0
2021-04-21,14:57,Wednesday,SPADINA YUS STATION,SUDP,5,10,N,YU,5611
2021-04-21,15:07,Wednesday,ISLINGTON STATION,SUDP,3,7,E,BD,5328
2021-04-21,15:09,Wednesday,ST CLAIR STATION,SUDP,4,8,S,YU,6126
2021-04-21,15:25,Wednesday,FINCH STATION,TUNIP,6,10,S,YU,5401
2021-04-21,15:34,Wednesday,EGLINTON WEST STATION,MUATC,0,0,N,YU,6041
2021-04-21,16:18,Wednesday,ST GEORGE YUS STATION,MUIR,3,8,S,YU,5616
2021-04-21,16:22,Wednesday,DUNDAS STATION,SUO,0,0,,YU,0
2021-04-21,16:25,Wednesday,COLLEGE STATION,SUDP,0,0,N,YU,5456
2021-04-21,16:49,Wednesday,BLOOR STATION,MUD,3,7,S,YU,6056
2021-04-21,17:32,Wednesday,WARDEN STATION,SUDP,0,0,,BD,0
2021-04-21,17:44,Wednesday,EGLINTON WEST STATION,MUPAA,0,0,N,YU,5611
2021-04-21,17:50,Wednesday,WILSON STATION,PUMEL,0,0,,YU,0
2021-04-21,17:58,Wednesday,FINCH STATION,MUPAA,0,0,N,YU,5821
2021-04-21,18:02,Wednesday,ROSEDALE STATION,SUAP,6,10,N,YU,5501
2021-04-21,18:31,Wednesday,WELLESLEY STATION,SUDP,0,0,N,YU,5856
2021-04-21,18:59,Wednesday,VICTORIA PARK STATION,MUPAA,5,9,W,BD,5090
2021-04-21,19:00,Wednesday,OLD MILL STATION,SUAE,7,11,E,BD,5077
2021-04-21,19:49,Wednesday,KIPLING STATION,TUO,5,12,E,BD,5149
2021-04-21,20:30,Wednesday,COLLEGE STATION,SUAP,14,21,N,YU,5501
2021-04-21,21:03,Wednesday,QUEEN STATION,MUNCA,0,0,S,YU,0
2021-04-21,21:52,Wednesday,BLOOR STATION,MUIS,0,0,,YU,0
2021-04-21,22:00,Wednesday,YONGE UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-21,22:31,Wednesday,COLLEGE STATION,MUD,0,0,N,YU,5855
2021-04-21,23:00,Wednesday,SHEPPARD WEST TO LAWRE,MUO,0,0,,YU,0
2021-04-21,23:26,Wednesday,QUEEN STATION,PUMEL,0,0,,YU,0
2021-04-22,00:38,Thursday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2021-04-22,00:43,Thursday,FINCH STATION,TUO,7,14,S,YU,6081
2021-04-22,01:51,Thursday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2021-04-22,01:57,Thursday,FINCH STATION,MUIS,0,0,S,YU,0
2021-04-22,02:15,Thursday,YORK MILLS STATION,MUPAA,0,0,N,YU,5856
2021-04-22,04:47,Thursday,GUNN BUILDING,PUSZC,0,0,,YU,0
2021-04-22,05:38,Thursday,DAVISVILLE STATION,PUTO,6,0,N,YU,5466
2021-04-22,05:42,Thursday,FINCH STATION,SUDP,0,0,,YU,0
2021-04-22,06:01,Thursday,DAVISVILLE STATION,PUSSW,5,10,N,YU,6111
2021-04-22,06:04,Thursday,DAVISVILLE STATION,PUSSW,3,6,S,YU,5901
2021-04-22,06:37,Thursday,CHESTER CENTRE TRACK,EUSC,0,0,W,BD,5286
2021-04-22,08:03,Thursday,BLOOR STATION,SUSA,0,0,,YU,0
2021-04-22,08:52,Thursday,RUNNYMEDE STATION,MUIRS,0,0,,BD,0
2021-04-22,09:40,Thursday,OSGOODE STATION,SUDP,3,6,N,YU,5901
2021-04-22,10:46,Thursday,ISLINGTON STATION,MUIRS,6,10,W,BD,5266
2021-04-22,11:31,Thursday,KENNEDY BD STATION,TUO,6,10,W,BD,5350
2021-04-22,12:34,Thursday,DUNDAS STATION,SUUT,14,17,N,YU,5581
2021-04-22,12:35,Thursday,JANE STATION,EUBO,4,8,E,BD,5069
2021-04-22,12:57,Thursday,KIPLING STATION,SUO,0,0,,BD,0
2021-04-22,12:59,Thursday,BLOOR STATION,MUPAA,5,8,N,YU,5676
2021-04-22,13:10,Thursday,FINCH STATION,MUSAN,3,6,S,YU,5606
2021-04-22,13:33,Thursday,COXWELL STATION,SUDP,4,8,W,BD,5245
2021-04-22,14:01,Thursday,COXWELL STATION,TUNIP,3,7,W,BD,5358
2021-04-22,14:20,Thursday,SPADINA BD STATION,SUDP,13,17,W,BD,5358
2021-04-22,14:29,Thursday,EGLINTON WEST STATION,SUDP,0,0,N,YU,5826
2021-04-22,14:50,Thursday,CHRISTIE STATION,MUSC,0,0,E,BD,5230
2021-04-22,15:14,Thursday,DUPONT STATION,MUPAA,0,0,N,YU,5951
2021-04-22,15:58,Thursday,KIPLING STATION,MUTO,5,9,E,BD,5212
2021-04-22,16:04,Thursday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5891
2021-04-22,16:09,Thursday,FINCH STATION,MUSC,0,0,S,YU,5496
2021-04-22,16:43,Thursday,SPADINA YU STATION,MUIS,0,0,,YU,0
2021-04-22,16:55,Thursday,DUFFERIN STATION,SUDP,0,0,,BD,0
2021-04-22,17:16,Thursday,BLOOR STATION,SUDP,0,0,N,YU,6531
2021-04-22,17:16,Thursday,YONGE BD STATION,SUDP,0,0,W,BD,5066
2021-04-22,17:45,Thursday,CASTLE FRANK STATION,SUAP,0,0,,BD,0
2021-04-22,18:12,Thursday,YORKDALE STATION,SUO,0,0,,YU,0
2021-04-22,18:50,Thursday,SPADINA BD STATION,TUNCA,0,0,,BD,0
2021-04-22,18:56,Thursday,FINCH WEST STATION,SUDP,6,11,N,YU,5916
2021-04-22,19:54,Thursday,COLLEGE STATION,MUPAA,0,0,S,YU,5921
2021-04-22,20:06,Thursday,BLOOR STATION,MUIRS,0,0,S,YU,0
2021-04-22,20:06,Thursday,ROSEDALE STATION,MUATC,9,14,S,YU,5401
2021-04-22,20:16,Thursday,VAUGHAN MC STATION,TUNIP,3,8,S,YU,5891
2021-04-22,21:30,Thursday,KENNEDY BD STATION,MUIR,3,10,W,BD,5102
2021-04-22,21:36,Thursday,KING STATION,PUTO,4,10,N,YU,5926
2021-04-22,21:37,Thursday,YONGE BD STATION,MUD,3,10,W,BD,5257
2021-04-22,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-22,22:26,Thursday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2021-04-22,23:00,Thursday,SHEPPARD WEST TO LAWRE,MUO,0,0,,YU,0
2021-04-22,23:28,Thursday,MCCOWAN STATION,PRSW,12,19,S,SRT,3022
2021-04-22,23:53,Thursday,WILSON YARD,MUIE,0,0,,YU,0
2021-04-23,00:18,Friday,WELLESLEY STATION,MUIS,3,10,N,YU,5551
2021-04-23,01:45,Friday,FINCH STATION,SUDP,0,0,N,YU,5431
2021-04-23,06:25,Friday,MCCOWAN STATION,PRSW,80,85,S,SRT,3022
2021-04-23,07:37,Friday,BAY STATION,SUDP,0,0,E,BD,5029
2021-04-23,07:37,Friday,EGLINTON STATION,MUIRS,0,0,,YU,0
2021-04-23,07:54,Friday,FINCH STATION,EUSC,0,0,S,YU,5726
2021-04-23,08:02,Friday,ISLINGTON STATION,MUTO,3,7,E,BD,5322
2021-04-23,10:04,Friday,DUNDAS STATION,MUIS,0,0,N,YU,0
2021-04-23,10:21,Friday,LAWRENCE STATION,PUTO,24,27,N,YU,5431
2021-04-23,10:32,Friday,KEELE STATION,TUOS,4,8,W,BD,5186
2021-04-23,10:41,Friday,VAUGHAN MC STATION,MUATC,3,6,S,YU,5446
2021-04-23,11:47,Friday,ELLESMERE STATION,TRO,10,15,N,SRT,3019
2021-04-23,12:07,Friday,MCCOWAN STATION,TRO,11,16,S,SRT,3020
2021-04-23,12:08,Friday,FINCH STATION,MUSC,0,0,S,YU,5686
2021-04-23,12:13,Friday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2021-04-23,12:41,Friday,OSGOODE STATION,MUATC,3,6,N,YU,5686
2021-04-23,13:24,Friday,BLOOR STATION,MUIRS,0,0,S,YU,0
2021-04-23,13:59,Friday,HIGHWAY 407 STATION,MUIE,0,0,,YU,0
2021-04-23,14:20,Friday,BATHURST STATION,MUPAA,4,8,E,BD,5177
2021-04-23,14:31,Friday,ROSEDALE STATION,MUSAN,4,7,S,YU,6126
2021-04-23,15:16,Friday,BLOOR STATION,PUTR,5,8,S,YU,5946
2021-04-23,15:18,Friday,BAY STATION,MUIS,0,0,,BD,0
2021-04-23,15:38,Friday,KIPLING STATION,MUTO,4,8,E,BD,5169
2021-04-23,16:31,Friday,DUNDAS STATION,SUDP,0,0,N,YU,0
2021-04-23,18:24,Friday,ST CLAIR WEST STATION,MUIRS,0,0,,YU,0
2021-04-23,19:29,Friday,BLOOR STATION,MUIRS,0,0,,YU,0
2021-04-23,20:27,Friday,LAWRENCE WEST STATION,MUIS,0,0,S,YU,0
2021-04-23,20:35,Friday,NORTH YORK CTR STATION,SUDP,0,0,N,YU,5451
2021-04-23,21:47,Friday,DUNDAS WEST STATION,SUAE,13,20,W,BD,5024
2021-04-23,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-24,00:14,Saturday,CHESTER STATION,MUSAN,7,13,E,BD,5174
2021-04-24,00:39,Saturday,HIGH PARK STATION,MUIS,0,0,W,BD,5143
2021-04-24,02:53,Saturday,KIPLING STATION,SUUT,0,0,,BD,0
2021-04-24,05:47,Saturday,DON MILLS STATION,EUBK,3,7,W,SHP,6196
2021-04-24,05:56,Saturday,KEELE STATION,EULV,15,20,E,BD,5169
2021-04-24,06:00,Saturday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2021-04-24,06:01,Saturday,KEELE STATION,EUCD,5,10,W,BD,5169
2021-04-24,06:04,Saturday,KENNEDY BD STATION,EUME,5,10,W,BD,5266
2021-04-24,06:21,Saturday,HIGH PARK STATION,MUO,15,0,E,BD,5196
2021-04-24,06:43,Saturday,QUEEN'S PARK STATION,MUIS,0,0,,YU,0
2021-04-24,09:45,Saturday,ST CLAIR STATION,MUIR,19,25,N,YU,6111
2021-04-24,10:20,Saturday,KEELE STATION,PUSTC,0,0,E,BD,5156
2021-04-24,10:22,Saturday,ST CLAIR STATION,MUATC,18,24,S,YU,5741
2021-04-24,10:32,Saturday,KENNEDY BD STATION,PUSTC,0,0,E,BD,5234
2021-04-24,11:28,Saturday,QUEEN'S PARK STATION,EUBK,0,0,N,YU,5616
2021-04-24,12:42,Saturday,GREENWOOD STATION,TUNOA,4,8,E,BD,0
2021-04-24,12:49,Saturday,KENNEDY BD STATION,TUNOA,4,8,W,BD,0
2021-04-24,13:18,Saturday,SPADINA YUS STATION,MUNCA,0,0,,YU,0
2021-04-24,17:17,Saturday,QUEEN STATION,MUNCA,0,0,,YU,0
2021-04-24,17:56,Saturday,VICTORIA PARK STATION,EUBO,5,9,W,BD,5234
2021-04-24,18:14,Saturday,COXWELL STATION,MUPAA,0,0,E,BD,5368
2021-04-24,19:21,Saturday,YORK UNIVERSITY STATIO,MUIS,0,0,S,YU,6086
2021-04-24,20:44,Saturday,OSSINGTON STATION,MUTO,6,12,E,BD,5134
2021-04-24,20:57,Saturday,SHEPPARD-YONGE STATION,TUSC,0,0,W,SHP,6186
2021-04-24,21:21,Saturday,OSSINGTON STATION,MUI,22,28,E,BD,5261
2021-04-24,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-25,00:06,Sunday,VAUGHAN MC STATION,TUNIP,7,12,S,YU,5431
2021-04-25,00:25,Sunday,KENNEDY BD STATION,PUSSW,30,35,W,BD,5303
2021-04-25,01:33,Sunday,CHESTER STATION,MUIR,3,8,W,BD,5189
2021-04-25,02:07,Sunday,WARDEN STATION,SUPOL,17,23,E,BD,5325
2021-04-25,07:49,Sunday,FINCH STATION,SUAE,0,0,,YU,0
2021-04-25,08:00,Sunday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2021-04-25,08:11,Sunday,MAIN STREET STATION,EUCD,4,0,W,BD,5189
2021-04-25,08:25,Sunday,BROADVIEW STATION,EUOE,44,48,W,BD,5189
2021-04-25,09:00,Sunday,ST CLAIR STATION,EUSC,0,0,S,YU,5726
2021-04-25,10:51,Sunday,MAIN STREET STATION,MUSC,0,0,W,BD,5303
2021-04-25,10:55,Sunday,KEELE STATION,PUTIJ,0,0,E,BD,5218
2021-04-25,11:05,Sunday,ST CLAIR STATION,EUSC,0,0,S,YU,5726
2021-04-25,11:23,Sunday,KIPLING STATION,TUMVS,0,0,W,BD,5333
2021-04-25,11:58,Sunday,WARDEN STATION,MUTO,4,8,E,BD,5147
2021-04-25,12:30,Sunday,CHRISTIE STATION,SUUT,15,19,E,BD,5081
2021-04-25,14:37,Sunday,MAIN STREET STATION,SUAP,0,0,,BD,0
2021-04-25,15:26,Sunday,DUNDAS WEST STATION,SUPOL,10,14,W,BD,5147
2021-04-25,16:08,Sunday,OSSINGTON STATION,SUDP,4,10,E,BD,5108
2021-04-25,16:53,Sunday,QUEEN STATION,SUDP,0,0,N,YU,5681
2021-04-25,17:07,Sunday,BLOOR STATION,MUIS,0,0,,YU,0
2021-04-25,21:56,Sunday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2021-04-25,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-25,22:32,Sunday,QUEEN STATION,PUTDN,5,10,S,YU,5831
2021-04-25,22:58,Sunday,UNION STATION,MUIS,0,0,,YU,0
2021-04-25,23:35,Sunday,EGLINTON STATION,MUIS,0,0,,YU,0
2021-04-26,00:57,Monday,ST CLAIR WEST STATION,SUDP,7,14,S,YU,6086
2021-04-26,01:00,Monday,SPADINA BD STATION,SUUT,3,10,E,BD,5073
2021-04-26,01:16,Monday,QUEEN STATION,SUDP,3,10,S,YU,5731
2021-04-26,01:30,Monday,GLENCAIRN STATION,PUSCA,4,11,N,YU,6091
2021-04-26,02:00,Monday,WOODBINE STATION,MUPAA,0,0,E,BD,5116
2021-04-26,04:36,Monday,QUEEN'S PARK STATION,SUUT,0,0,N,YU,0
2021-04-26,05:12,Monday,LAWRENCE EAST STATION,TRNCA,0,0,,SRT,0
2021-04-26,05:33,Monday,CHRISTIE STATION,MUNCA,0,0,,BD,0
2021-04-26,05:44,Monday,EGLINTON STATION,PUSTS,3,7,S,YU,6076
2021-04-26,06:00,Monday,SHEPPARD WEST TO WILSO,MUO,0,0,,YU,0
2021-04-26,06:13,Monday,DAVISVILLE STATION,PUSI,0,0,N,YU,5651
2021-04-26,06:19,Monday,FINCH STATION,TUMVS,0,0,N,YU,5691
2021-04-26,06:27,Monday,EGLINTON STATION,TUMVS,0,0,S,YU,5976
2021-04-26,06:37,Monday,LANSDOWNE STATION,MUIE,0,0,E,BD,5086
2021-04-26,07:51,Monday,PAPE STATION,SUDP,3,7,W,BD,5004
2021-04-26,08:06,Monday,FINCH STATION,EUSC,4,8,S,YU,5726
2021-04-26,09:22,Monday,LAWRENCE WEST STATION,SUAP,4,8,N,YU,6091
2021-04-26,09:22,Monday,RUNNYMEDE STATION,SUO,5,9,E,BD,5073
