Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2021-12-11,11:53,Saturday,ST GEORGE YUS STATION,MUIRS,0,0,,YU,0
2021-12-11,12:36,Saturday,JANE STATION,SUDP,3,7,W,BD,5135
2021-12-11,12:48,Saturday,DONLANDS STATION,MUIS,0,0,,BD,0
2021-12-11,12:50,Saturday,SHEPPARD STATION,SUDP,9,13,S,YU,5826
2021-12-11,12:53,Saturday,YORK MILLS STATION,PUMEL,0,0,,YU,0
2021-12-11,13:09,Saturday,LAWRENCE STATION,SUDP,7,11,S,YU,5426
2021-12-11,13:17,Saturday,QUEEN'S PARK STATION,MUPAA,0,0,S,YU,6076
2021-12-11,13:28,Saturday,WOODBINE STATION,MUDD,3,7,W,BD,5023
2021-12-11,14:23,Saturday,FINCH STATION,MUTO,4,8,S,YU,5401
2021-12-11,14:31,Saturday,OLD MILL STATION,EUO,4,8,W,BD,5135
2021-12-11,15:01,Saturday,MUSEUM STATION,MUIS,0,0,,YU,0
2021-12-11,15:04,Saturday,ST GEORGE YUS STATION,TUSET,6,10,N,YU,5951
2021-12-11,15:07,Saturday,ST GEORGE YUS STATION,MUIR,5,9,N,YU,5751
2021-12-11,15:37,Saturday,FINCH STATION,SUDP,0,0,,YU,0
2021-12-11,15:37,Saturday,EGLINTON STATION,MUATC,8,12,N,YU,5421
2021-12-11,15:45,Saturday,SPADINA BD STATION,PUMEL,0,0,,BD,0
2021-12-11,16:00,Saturday,BLOOR DANFORTH LINE,MUWEA,0,0,,BD,0
2021-12-11,16:08,Saturday,EGLINTON STATION,MUSAN,4,8,N,YU,6051
2021-12-11,16:10,Saturday,WILSON STATION,MUPAA,0,0,N,YU,5541
2021-12-11,16:48,Saturday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2021-12-11,17:01,Saturday,SHEPPARD STATION,PUSTS,4,7,N,YU,5631
2021-12-11,17:08,Saturday,SHEPPARD STATION,PUSTS,17,21,N,YU,6061
2021-12-11,17:17,Saturday,WARDEN STATION,MUIR,18,22,W,BD,5207
2021-12-11,17:41,Saturday,WILSON STATION,MUATC,4,8,N,YU,5876
2021-12-11,17:49,Saturday,KING STATION,SUUT,0,0,N,YU,5641
2021-12-11,18:05,Saturday,ST PATRICK STATION,MUNCA,0,0,,YU,0
2021-12-11,18:23,Saturday,DAVISVILLE STATION,TUOS,0,0,S,YU,5696
2021-12-11,18:31,Saturday,SHEPPARD STATION,TUMVS,3,7,S,YU,5601
2021-12-11,19:08,Saturday,EGLINTON STATION,MUPAA,0,0,S,YU,6096
2021-12-11,19:19,Saturday,BLOOR STATION,MUIS,0,0,N,YU,0
2021-12-11,20:35,Saturday,WARDEN STATION,MUPAA,0,0,W,BD,5131
2021-12-11,20:49,Saturday,DAVISVILLE STATION,SUDP,4,9,S,YU,5541
2021-12-11,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-12-11,22:12,Saturday,CASTLE FRANK STATION,MUPAA,0,0,W,BD,5120
2021-12-11,22:17,Saturday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2021-12-11,22:23,Saturday,RUNNYMEDE STATION,PUMEL,0,0,,BD,0
2021-12-11,22:37,Saturday,BLOOR STATION,SUUT,11,18,S,YU,6066
2021-12-11,23:02,Saturday,ROSEDALE STATION,MUATC,7,14,S,YU,5876
2021-12-11,23:22,Saturday,QUEEN STATION,MUNCA,0,0,,YU,0
2021-12-11,01:42,Saturday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2021-12-11,01:59,Saturday,VAUGHAN MC STATION,SUO,0,0,,YU,0
2021-12-11,08:14,Saturday,SHEPPARD-YONGE STATION,TUOS,0,0,W,SHP,6186
2021-12-11,11:43,Saturday,LESLIE STATION,EUSC,0,0,W,SHP,6176
2021-12-11,12:27,Saturday,LESLIE STATION,EUSC,0,0,W,SHP,6176
2021-12-11,18:11,Saturday,DON MILLS STATION,MUPAA,0,0,W,SHP,6161
2021-12-12,02:12,Sunday,KENNEDY BD STATION,MUI,0,0,W,BD,5016
2021-12-12,08:52,Sunday,LAWRENCE EAST STATION,MRTO,4,10,S,SRT,3014
2021-12-12,13:01,Sunday,SCARBOROUGH CTR STATIO,MRUI,0,0,,SRT,0
2021-12-12,03:00,Sunday,UNION STATION,MUNCA,0,0,,YU,0
2021-12-12,08:28,Sunday,GREENWOOD STATION,EUYRD,5,10,E,BD,5051
2021-12-12,15:21,Sunday,LAWRENCE EAST STATION,ERDO,4,10,S,SRT,3020
2021-12-12,22:00,Sunday,KENNEDY SRT TO LAWRENC,MRO,0,0,B,SRT,0
2021-12-12,08:56,Sunday,MAIN STREET STATION,EUO,0,0,W,BD,5369
2021-12-12,09:18,Sunday,VICTORIA PARK STATION,EUDO,3,8,W,BD,5274
2021-12-12,09:34,Sunday,YONGE BD STATION,MUIRS,0,0,,BD,0
2021-12-12,09:43,Sunday,OSSINGTON STATION,PUMST,0,0,,BD,0
2021-12-12,10:06,Sunday,YORK MILLS STATION,PUSI,7,12,S,YU,5521
2021-12-12,10:23,Sunday,FINCH STATION,MUIS,0,0,,YU,0
2021-12-12,11:05,Sunday,ST PATRICK STATION,SUDP,3,8,N,YU,6031
2021-12-12,13:06,Sunday,FINCH STATION,SUDP,0,0,,YU,0
2021-12-12,14:11,Sunday,VAUGHAN MC STATION,PUOPO,3,8,S,YU,6886
2021-12-12,14:16,Sunday,HIGHWAY 407 STATION,PUOPO,3,8,S,YU,5886
2021-12-12,14:18,Sunday,DUNDAS STATION,MUDD,4,9,S,YU,5616
2021-12-12,14:28,Sunday,DAVISVILLE STATION,SUCOL,0,0,N,YU,5606
2021-12-12,14:35,Sunday,COXWELL STATION,TUSUP,6,11,E,BD,5117
2021-12-12,14:46,Sunday,ST CLAIR WEST STATION,MUPAA,3,8,N,YU,5876
2021-12-12,15:17,Sunday,VICTORIA PARK STATION,SUO,4,9,E,BD,5066
2021-12-12,15:35,Sunday,EGLINTON STATION (APPR,MUATC,5,10,S,YU,6111
2021-12-12,15:36,Sunday,BROADVIEW STATION,SUDP,0,0,W,BD,5094
2021-12-12,16:22,Sunday,YONGE BD STATION,PUTDN,5,9,W,BD,5282
2021-12-12,17:03,Sunday,HIGH PARK STATION,SUO,11,16,E,BD,5288
2021-12-12,17:32,Sunday,KIPLING STATION,TUCC,5,10,E,BD,5117
2021-12-12,18:07,Sunday,NORTH YORK CTR STATION,TUSC,0,0,S,YU,5541
2021-12-12,18:12,Sunday,DUNDAS STATION,MUIRS,0,0,S,YU,0
2021-12-12,18:32,Sunday,BLOOR STATION,SUDP,4,9,N,YU,6006
2021-12-12,18:36,Sunday,COXWELL STATION,PUMEL,0,0,,BD,0
2021-12-12,18:50,Sunday,YONGE BD STATION,SUUT,17,22,E,BD,5076
2021-12-12,19:15,Sunday,DUNDAS STATION,MUIRS,0,0,N,YU,0
2021-12-12,19:31,Sunday,BLOOR STATION,SUDP,0,0,N,YU,5481
2021-12-12,19:48,Sunday,BATHURST STATION,MUPAA,0,0,E,BD,5288
2021-12-12,20:04,Sunday,WARDEN STATION,SUO,22,29,E,BD,5288
2021-12-12,20:45,Sunday,ST ANDREW STATION,MUIS,0,0,,YU,0
2021-12-12,20:52,Sunday,LAWRENCE WEST STATION,SUDP,7,14,S,YU,5611
2021-12-12,21:08,Sunday,DONLANDS STATION,SUO,0,0,,BD,0
2021-12-12,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-12-12,22:22,Sunday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,5546
2021-12-12,22:25,Sunday,HIGHWAY 407 STATION,PUOPO,7,14,S,YU,5546
2021-12-12,23:14,Sunday,ST CLAIR WEST STATION,SUO,0,0,N,YU,5471
2021-12-12,01:03,Sunday,FINCH STATION,MUIS,0,0,,YU,0
2021-12-12,01:42,Sunday,YONGE BD STATION,MUIRS,0,0,,BD,0
2021-12-12,01:47,Sunday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2021-12-12,23:44,Sunday,SHEPPARD-YONGE STATION,TUNOA,0,0,E,SHP,0
2021-12-12,23:53,Sunday,LESLIE STATION,EUSC,0,0,E,SHP,6176
2021-12-13,10:57,Monday,SCARBOROUGH CTR STATIO,MRTO,4,9,S,SRT,3002
2021-12-13,07:17,Monday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0
2021-12-13,15:14,Monday,LAWRENCE EAST STATION,ERTC,7,12,S,SRT,3020
2021-12-13,09:10,Monday,VICTORIA PARK STATION,PUMEL,0,0,,BD,0
2021-12-13,10:06,Monday,EGLINTON WEST STATION,PUOPO,0,0,S,YU,5406
2021-12-13,17:17,Monday,KENNEDY SRT STATION,ERTC,12,17,N,SRT,3017
2021-12-13,17:48,Monday,LAWRENCE EAST STATION,MRUI,0,0,N,SRT,0
2021-12-13,11:09,Monday,WARDEN STATION,SUAP,0,0,,BD,0
2021-12-13,18:36,Monday,MIDLAND STATION,ERTC,6,11,N,SRT,3019
2021-12-13,12:07,Monday,ROYAL YORK STATION,SUDP,3,7,E,BD,5044
2021-12-13,22:00,Monday,KENNEDY SRT STATION TO,MRO,0,0,,SRT,0
2021-12-13,12:10,Monday,KIPLING STATION,MUIS,0,0,,BD,0
2021-12-13,12:43,Monday,FINCH STATION,TUNIP,4,7,S,YU,5516
2021-12-13,13:02,Monday,VAUGHAN MC STATION,TUO,3,6,S,YU,5381
2021-12-13,13:07,Monday,PIONEER VILLAGE STATIO,SUDP,0,0,,YU,0
2021-12-13,13:28,Monday,NORTH YORK CTR STATION,MUPAA,0,0,N,YU,5396
2021-12-13,13:39,Monday,WARDEN STATION,MUIS,0,0,,BD,0
2021-12-13,13:59,Monday,YORK MILLS STATION,MUPAA,0,0,S,YU,5461
2021-12-13,14:29,Monday,LAWRENCE WEST STATION,PUOPO,4,7,S,YU,6021
2021-12-13,14:36,Monday,GLENCAIRN STATION,PUOPO,3,6,S,YU,6021
2021-12-13,15:00,Monday,GREENWOOD STATION,PUMEL,0,0,,BD,0
2021-12-13,15:24,Monday,BATHURST STATION,SUDP,0,0,W,BD,5082
2021-12-13,16:47,Monday,KING STATION,SUAP,4,7,N,YU,6096
2021-12-13,17:24,Monday,WILSON STATION,SUO,0,0,,YU,0
2021-12-13,17:27,Monday,LAWRENCE WEST STATION,SUDP,0,0,S,YU,5846
2021-12-13,17:56,Monday,SPADINA YUS STATION,TUO,5,8,S,YU,6111
2021-12-13,18:04,Monday,QUEEN'S PARK STATION,SUUT,0,0,N,YU,5726
2021-12-13,18:21,Monday,DUPONT STATION,PUOPO,0,0,S,YU,6106
2021-12-13,18:58,Monday,DAVISVILLE STATION,SUDP,0,0,S,YU,5841
2021-12-13,19:32,Monday,COXWELL STATION,MUIS,0,0,,BD,0
2021-12-13,20:06,Monday,LAWRENCE STATION,TUO,3,6,N,YU,6096
2021-12-13,20:14,Monday,SHEPPARD STATION,TUO,3,6,N,YU,6096
2021-12-13,20:21,Monday,FINCH STATION,MUTO,5,8,S,YU,6091
2021-12-13,20:31,Monday,YORK UNIVERSITY STATIO,PUOPO,3,6,S,YU,5731
2021-12-13,20:44,Monday,FINCH WEST STATION,PUOPO,3,6,S,YU,5731
2021-12-13,20:59,Monday,DAVISVILLE STATION,MUIR,6,9,N,YU,6036
2021-12-13,22:00,Monday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0
2021-12-13,22:24,Monday,BROADVIEW STATION,MUIS,0,0,,BD,0
2021-12-13,22:37,Monday,HIGH PARK STATION,MUIS,0,0,,BD,0
2021-12-13,22:46,Monday,DUNDAS STATION,MUIS,0,0,S,YU,0
2021-12-13,23:28,Monday,ROSEDALE STATION,MUIE,0,0,,YU,0
2021-12-13,23:48,Monday,WELLESLEY STATION,SUO,0,0,N,YU,5621
2021-12-13,00:03,Monday,LAWRENCE WEST STATION,MUPAA,0,0,N,YU,5451
2021-12-13,01:14,Monday,WARDEN STATION,MUIS,0,0,,BD,0
2021-12-13,01:43,Monday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2021-12-13,20:24,Monday,SHEPPARD-YONGE STATION,TUMVS,0,0,W,SHP,6186
2021-12-14,15:53,Tuesday,LAWRENCE EAST STATION,SRAP,0,0,,SRT,0
2021-12-14,02:30,Tuesday,YONGE BD STATION,PUTOE,0,0,W,BD,0
2021-12-14,19:02,Tuesday,LAWRENCE EAST STATION,SRAE,0,0,,SRT,0
2021-12-14,04:01,Tuesday,ST PATRICK STATION,MUO,0,0,S,YU,0
2021-12-14,19:17,Tuesday,ELLESMERE STATION,SRDP,8,13,S,SRT,3002
2021-12-14,06:16,Tuesday,KEELE STATION,PUTWZ,4,8,W,BD,5085
2021-12-14,22:00,Tuesday,KENNEDY SRT STATION TO,MRO,0,0,,SRT,0
2021-12-14,06:37,Tuesday,ST ANDREW STATION,MUATC,4,7,S,YU,6081
2021-12-14,07:07,Tuesday,KENNEDY BD STATION,PUSRA,4,8,W,BD,5127
2021-12-14,08:36,Tuesday,ST GEORGE YUS STATION,SUBT,25,28,S,YU,5826
2021-12-14,08:36,Tuesday,ST GEORGE BD STATION,SUBT,25,28,W,BD,5267
2021-12-14,09:24,Tuesday,BATHURST STATION,MUPAA,0,0,E,BD,5153
2021-12-14,10:46,Tuesday,QUEEN STATION,MUIRS,0,0,,YU,0
2021-12-14,10:56,Tuesday,WILSON CARHOUSE,MUO,0,0,,YU,0
2021-12-14,12:27,Tuesday,EGLINTON STATION (MIGR,TUATC,5,8,S,YU,5611
2021-12-14,13:07,Tuesday,EGLINTON STATION (MIGR,MUATC,5,8,S,YU,6086
2021-12-14,13:24,Tuesday,MUSEUM STATION,MUPAA,3,6,N,YU,5421
2021-12-14,13:53,Tuesday,EGLINTON WEST STATION,MUPAA,0,0,S,YU,5866
2021-12-14,13:54,Tuesday,EGLINTON WEST STATION,SUEAS,19,22,S,YU,5866
2021-12-14,15:12,Tuesday,RUNNYMEDE STATION,MUIRS,0,0,,BD,0
2021-12-14,15:19,Tuesday,OSSINGTON STATION,SUO,0,0,W,BD,5051
2021-12-14,16:18,Tuesday,EGLINTON WEST STATION,MUNCA,0,0,,YU,0
2021-12-14,16:44,Tuesday,DUNDAS STATION,MUIS,0,0,S,YU,0
2021-12-14,17:35,Tuesday,FINCH STATION,TUCC,0,0,N,YU,5401
2021-12-14,18:57,Tuesday,YORKDALE STATION,EUBK,7,10,S,YU,5481
2021-12-14,19:06,Tuesday,KEELE STATION,SUO,0,0,E,BD,5001
2021-12-14,19:11,Tuesday,VICTORIA PARK STATION,SUDP,0,0,,BD,0
2021-12-14,20:09,Tuesday,ROSEDALE STATION,MUIS,0,0,,YU,0
2021-12-14,20:26,Tuesday,DUNDAS STATION,MUPAA,0,0,N,YU,5611
2021-12-14,20:27,Tuesday,CHRISTIE STATION,EUDO,7,14,E,BD,5028
2021-12-14,20:39,Tuesday,BROADVIEW STATION,MUIS,0,0,W,BD,0
2021-12-14,20:41,Tuesday,DUNDAS STATION,MUIS,0,0,,YU,0
2021-12-14,20:43,Tuesday,LAWRENCE STATION,MUIS,0,0,,YU,0
2021-12-14,21:27,Tuesday,EGLINTON WEST STATION,SUDP,4,9,N,YU,5516
2021-12-14,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-12-14,23:48,Tuesday,DAVISVILLE STATION,MUATC,12,17,S,YU,5516
2021-12-14,00:29,Tuesday,ST ANDREW STATION,MUPAA,5,10,S,YU,5906
2021-12-14,00:30,Tuesday,FINCH STATION,MUSAN,5,10,S,YU,6071
2021-12-14,00:55,Tuesday,YORKDALE STATION,PUOPO,0,0,N,YU,5841
2021-12-14,01:28,Tuesday,COLLEGE STATION,SUDP,4,9,N,YU,5711
2021-12-14,12:29,Tuesday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6181
2021-12-15,07:23,Wednesday,MCCOWAN STATION,MRTO,7,13,S,SRT,3010
2021-12-15,05:11,Wednesday,OSGOODE STATION,MUNCA,0,0,,YU,0
2021-12-15,06:07,Wednesday,BLOOR STATION,TUO,8,11,N,YU,5386
2021-12-15,09:27,Wednesday,MCCOWAN STATION,MRTO,6,11,S,SRT,3010
2021-12-15,22:00,Wednesday,KENNEDY SRT STATION TO,MRO,0,0,,SRT,0
2021-12-15,07:28,Wednesday,UNION STATION,SUDP,0,0,,YU,0
2021-12-15,07:55,Wednesday,DAVISVILLE STATION,MUATC,6,9,S,YU,5586
2021-12-15,07:57,Wednesday,EGLINTON STATION,MUATC,8,11,N,YU,6076
2021-12-15,08:05,Wednesday,SUMMERHILL STATION,MUATC,4,7,N,YU,5816
2021-12-15,09:41,Wednesday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2021-12-15,11:12,Wednesday,LAWRENCE WEST STATION,MUPAA,8,11,S,YU,5556
2021-12-15,11:36,Wednesday,EGLINTON STATION,MUATC,5,8,S,YU,5811
2021-12-15,12:19,Wednesday,ST GEORGE YUS STATION,PUOPO,5,8,N,YU,5876
2021-12-15,12:47,Wednesday,GREENWOOD STATION,PUSTS,3,7,W,BD,5164
2021-12-15,12:58,Wednesday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5098
2021-12-15,13:10,Wednesday,EGLINTON WEST STATION,MUPAA,5,8,N,YU,5551
2021-12-15,13:55,Wednesday,COXWELL STATION,MUIS,0,0,E,BD,0
2021-12-15,14:03,Wednesday,EGLINTON STATION,PUMST,0,0,,YU,0
2021-12-15,14:41,Wednesday,EGLINTON STATION,MUSC,0,0,N,YU,5906
2021-12-15,15:53,Wednesday,COXWELL STATION,SUDP,4,8,W,BD,5047
2021-12-15,16:40,Wednesday,KIPLING STATION,MUSAN,4,8,E,BD,5089
2021-12-15,17:03,Wednesday,CASTLE FRANK STATION,MUPAA,0,0,E,BD,5062
2021-12-15,17:15,Wednesday,VICTORIA PARK STATION,MUDD,0,0,W,BD,5023
2021-12-15,17:16,Wednesday,FINCH STATION,SUDP,12,15,N,YU,5061
2021-12-15,17:41,Wednesday,WELLESLEY STATION,MUATC,0,0,N,YU,5426
2021-12-15,17:54,Wednesday,EGLINTON STATION,MUPAA,3,6,N,YU,5426
2021-12-15,18:06,Wednesday,LAWRENCE WEST STATION,SUSP,0,0,N,YU,5606
2021-12-15,18:10,Wednesday,YORK MILLS STATION,PUMO,0,0,,YU,0
2021-12-15,18:35,Wednesday,EGLINTON STATION (APPR,TUATC,6,9,S,YU,5736
2021-12-15,18:44,Wednesday,KENNEDY BD STATION,EUDO,4,8,W,BD,5207
2021-12-15,18:45,Wednesday,DUNDAS STATION,MUIS,0,0,S,YU,0
2021-12-15,19:32,Wednesday,OSSINGTON STATION,MUIRS,0,0,,BD,0
2021-12-15,19:33,Wednesday,UNION STATION,MUPAA,5,8,N,YU,5821
2021-12-15,19:43,Wednesday,YORK MILLS STATION,TUSC,0,0,S,YU,5811
2021-12-15,20:00,Wednesday,DUNDAS STATION,MUIS,0,0,,YU,0
2021-12-15,20:03,Wednesday,EGLINTON STATION,MUIS,0,0,,YU,0
2021-12-15,20:20,Wednesday,LANSDOWNE STATION,PUMST,0,0,E,BD,0
2021-12-15,20:24,Wednesday,KING STATION,MUNCA,0,0,,YU,0
2021-12-15,21:06,Wednesday,VAUGHAN MC STATION,PUOPO,3,6,S,YU,5941
2021-12-15,21:15,Wednesday,HIGHWAY 407 STATION,PUOPO,3,6,S,YU,5941
2021-12-15,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-12-15,22:40,Wednesday,DOWNSVIEW PARK STATION,PUOPO,5,10,N,YU,5671
2021-12-15,22:47,Wednesday,FINCH WEST STATION,PUOPO,5,10,N,YU,5671
2021-12-15,23:10,Wednesday,YORK UNIVERSITY STATIO,SUDP,3,8,N,YU,5431
2021-12-15,23:30,Wednesday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2021-12-15,00:00,Wednesday,BLOOR STATION,MUIS,0,0,N,YU,5826
2021-12-15,01:38,Wednesday,DONLANDS STATION,SUO,0,0,E,BD,5186
2021-12-15,01:39,Wednesday,KIPLING STATION,SUUT,6,13,E,BD,5220
2021-12-16,05:46,Thursday,KENNEDY BD STATION,EUPI,6,12,W,BD,5274
2021-12-16,11:56,Thursday,KENNEDY SRT STATION,PRSA,20,27,S,SRT,3012
2021-12-16,22:00,Thursday,KENNEDY SRT STATION TO,MRO,0,0,,SRT,0
2021-12-16,06:28,Thursday,KIPLING STATION,SUDP,3,8,E,BD,5320
2021-12-16,06:36,Thursday,FINCH STATION,MUO,7,10,N,YU,5681
2021-12-16,22:42,Thursday,MCCOWAN STATION,TRO,5,12,,SRT,3024
2021-12-16,06:38,Thursday,KIPLING STATION,SUDP,0,0,E,BD,5274
2021-12-16,06:46,Thursday,SHEPPARD STATION,MUSC,0,0,S,YU,5696
2021-12-16,07:02,Thursday,KIPLING STATION,MUIRS,0,0,,BD,0
2021-12-16,07:09,Thursday,WOODBINE STATION,PUSSW,4,9,E,BD,5313
2021-12-16,07:18,Thursday,WOODBINE STATION,PUSSW,68,72,W,BD,5151
2021-12-16,07:24,Thursday,ROSEDALE STATION,MUIRS,0,0,,YU,0
2021-12-16,07:26,Thursday,WARDEN STATION,SUDP,0,0,W,BD,5009
2021-12-16,07:44,Thursday,SHEPPARD STATION,MUPAA,0,0,N,YU,5761
2021-12-16,07:45,Thursday,KENNEDY BD STATION,SUDP,4,8,E,BD,5176
2021-12-16,09:56,Thursday,OLD MILL STATION,TUMVS,0,0,W,BD,5201
2021-12-16,11:48,Thursday,WOODBINE STATION,MUNCA,0,0,,BD,0
2021-12-16,11:50,Thursday,MAIN STREET STATION,PUMEL,0,0,,BD,0
2021-12-16,12:00,Thursday,DAVISVILLE STATION,SUDP,7,10,N,YU,5786
2021-12-16,12:27,Thursday,DUFFERIN STATION,SUDP,0,0,W,BD,5029
2021-12-16,12:27,Thursday,JANE STATION,MUPAA,0,0,W,BD,5024
2021-12-16,13:17,Thursday,WILSON STATION,PUOPO,6,9,S,YU,6066
2021-12-16,13:25,Thursday,WILSON STATION,PUMO,5,8,S,YU,5736
2021-12-16,13:47,Thursday,ST PATRICK STATION,SUO,0,0,N,YU,5421
2021-12-16,14:33,Thursday,SHEPPARD STATION,MUDD,3,6,N,YU,5401
2021-12-16,14:42,Thursday,CASTLE FRANK STATION,MUO,0,0,,BD,0
2021-12-16,14:57,Thursday,ST GEORGE BD STATION,MUIS,0,0,E,BD,5097
2021-12-16,15:06,Thursday,DUNDAS STATION,MUIS,0,0,,YU,0
2021-12-16,15:06,Thursday,WARDEN STATION,MUPAA,0,0,E,BD,5086
2021-12-16,15:08,Thursday,BAY STATION,MUPAA,3,7,W,BD,5168
2021-12-16,15:20,Thursday,CHRISTIE STATION,TUMVS,3,7,E,BD,5293
2021-12-16,15:35,Thursday,ST GEORGE BD STATION,PUSTS,0,0,W,BD,5047
2021-12-16,16:14,Thursday,FINCH STATION,SUDP,7,10,S,YU,5536
2021-12-16,17:09,Thursday,CHESTER STATION,MUIS,0,0,W,BD,0
2021-12-16,17:11,Thursday,DOWNSVIEW PARK STATION,MUIRS,0,0,,YU,0
2021-12-16,17:47,Thursday,DAVISVILLE STATION,SUSA,4,7,S,YU,5406
2021-12-16,17:58,Thursday,CHESTER STATION,PUSSW,3,7,W,BD,5294
2021-12-16,18:24,Thursday,VAUGHAN MC STATION,PUOPO,3,6,S,YU,5851
2021-12-16,21:06,Thursday,DUNDAS STATION,MUIS,0,0,S,YU,0
2021-12-16,21:08,Thursday,ROSEDALE STATION,MUPAA,0,0,N,YU,5761
2021-12-16,21:19,Thursday,SPADINA YUS STATION,PUOPO,7,12,N,YU,5381
2021-12-16,21:27,Thursday,ST CLAIR STATION,SUDP,28,32,N,YU,5531
2021-12-16,21:27,Thursday,DUPONT STATION,PUOPO,11,16,N,YU,5381
2021-12-16,21:59,Thursday,DUPONT STATION,MUO,7,12,S,YU,5721
2021-12-16,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-12-16,22:43,Thursday,EGLINTON STATION,SUAP,0,0,,YU,0
2021-12-16,22:44,Thursday,UNION STATION,MUPAA,3,8,N,YU,6101
2021-12-16,22:50,Thursday,COXWELL STATION,TUSUP,4,11,W,BD,5243
2021-12-16,22:53,Thursday,KIPLING STATION,MUDD,0,0,E,BD,5101
2021-12-16,23:22,Thursday,WELLESLEY STATION,MUIS,0,0,,YU,0
2021-12-16,23:59,Thursday,EGLINTON STATION,MUATC,4,9,S,YU,5601
2021-12-16,01:06,Thursday,LAWRENCE STATION,MUSAN,5,10,N,YU,6061
2021-12-16,01:19,Thursday,ST GEORGE YUS STATION,PUOPO,0,0,N,YU,5781
2021-12-16,01:21,Thursday,SPADINA YUS STATION,PUOPO,4,9,N,YU,5781
2021-12-16,01:27,Thursday,DUPONT STATION,PUOPO,8,13,N,YU,5781
2021-12-16,01:36,Thursday,DUPONT STATION,MUO,6,11,S,YU,5851
2021-12-17,13:47,Friday,MCCOWAN STATION,TRNIP,0,0,S,SRT,3012
2021-12-17,02:07,Friday,VICTORIA PARK STATION,MUIS,0,0,,BD,0
2021-12-17,03:44,Friday,FINCH STATION,MUSAN,4,0,S,YU,6066
2021-12-17,05:49,Friday,FINCH STATION,EUTL,4,4,S,YU,5736
2021-12-17,06:07,Friday,BLOOR STATION,MUPAA,0,0,S,YU,6011
2021-12-17,06:09,Friday,VMC TO EGLINTON STATIO,PUCSS,3,6,S,YU,5716
2021-12-17,06:22,Friday,GREENWOOD STATION,EUAC,5,10,W,BD,5223
2021-12-17,07:20,Friday,EGLINTON STATION,MUIRS,0,0,,YU,0
2021-12-17,08:34,Friday,LAWRENCE WEST STATION,PUOPO,3,6,N,YU,5551
2021-12-17,08:41,Friday,YORKDALE STATION,PUOPO,9,12,S,YU,5531
2021-12-17,08:50,Friday,FINCH WEST STATION,SUDP,5,8,S,YU,5906
2021-12-17,08:56,Friday,WARDEN STATION,SUDP,13,17,E,BD,5211
2021-12-17,09:03,Friday,EGLINTON STATION,MUSC,0,0,N,YU,5696
2021-12-17,09:52,Friday,VICTORIA PARK STATION,EUBK,4,8,W,BD,5074
2021-12-17,10:25,Friday,LAWRENCE WEST STATION,SUDP,13,16,S,YU,5711
2021-12-17,10:41,Friday,MUSEUM STATION,MUATC,0,0,N,YU,5726
2021-12-17,10:56,Friday,EGLINTON STATION (MIGR,MUATC,8,11,S,YU,6056
2021-12-17,11:10,Friday,EGLINTON WEST STATION,MUIS,0,0,S,YU,0
2021-12-17,11:38,Friday,FINCH STATION,SUDP,0,0,,YU,0
2021-12-17,12:03,Friday,EGLINTON STATION,SUDP,10,13,S,YU,5751
2021-12-17,12:32,Friday,YONGE BD STATION,TUMVS,0,0,W,BD,5131
2021-12-17,13:16,Friday,ST CLAIR STATION,SUUT,3,6,N,YU,5911
2021-12-17,13:24,Friday,SUMMERHILL STATION,SUDP,5,9,S,YU,5956
2021-12-17,14:09,Friday,WILSON HOSTLER,MUNOA,0,0,S,YU,0
2021-12-17,14:14,Friday,EGLINTON STATION,TUATC,6,9,S,YU,5856
2021-12-17,14:33,Friday,EGLINTON STATION,MUSC,36,6,S,YU,6086
2021-12-17,15:04,Friday,WARDEN STATION,SUUT,3,4,W,BD,5032
2021-12-17,15:07,Friday,LINE 1 YUS,PUATC,8,11,N,YU,0
2021-12-17,15:20,Friday,ST GEORGE YUS STATION,PUOPO,5,8,N,YU,6086
2021-12-17,15:25,Friday,SPADINA YUS STATION,PUOPO,3,6,N,YU,6086
2021-12-17,15:43,Friday,KEELE STATION,MUPAA,0,0,W,BD,5024
2021-12-17,15:48,Friday,SHEPPARD WEST STATION,MUPAA,3,6,N,YU,5701
